COD;DESCRICAO;CODUF;DESCUF;SIGLAUF;LONGITUDE;LATITUDE
4219606;XAVANTINA;42;SANTA CATARINA;SC;-52,34285051;-27,07025015
4219705;XAXIM;42;SANTA CATARINA;SC;-52,53493252;-26,9637195
4219853;ZORTÉA;42;SANTA CATARINA;SC;-51,54956631;-27,45025141
4300034;ACEGUÁ;43;RIO GRANDE DO SUL;RS;-54,16473154;-31,8640153
4300059;ÁGUA SANTA;43;RIO GRANDE DO SUL;RS;-52,03463279;-28,17505475
4300109;AGUDO;43;RIO GRANDE DO SUL;RS;-53,25869169;-29,64566336
4300208;AJURICABA;43;RIO GRANDE DO SUL;RS;-53,77281889;-28,23772901
4300307;ALECRIM;43;RIO GRANDE DO SUL;RS;-54,76709622;-27,66107446
4300406;ALEGRETE;43;RIO GRANDE DO SUL;RS;-55,79587015;-29,78204321
4300455;ALEGRIA;43;RIO GRANDE DO SUL;RS;-54,05736641;-27,83729996
4300471;ALMIRANTE TAMANDARÉ DO SUL;43;RIO GRANDE DO SUL;RS;-52,91371455;-28,11372629
4300505;ALPESTRE;43;RIO GRANDE DO SUL;RS;-53,03736605;-27,24876876
4300554;ALTO ALEGRE;43;RIO GRANDE DO SUL;RS;-52,99075528;-28,77474554
4300570;ALTO FELIZ;43;RIO GRANDE DO SUL;RS;-51,31581567;-29,39013917
4300604;ALVORADA;43;RIO GRANDE DO SUL;RS;-51,07772945;-29,99749306
4300638;AMARAL FERRADOR;43;RIO GRANDE DO SUL;RS;-52,2512704;-30,8751476
4300646;AMETISTA DO SUL;43;RIO GRANDE DO SUL;RS;-53,19217726;-27,35642547
4300661;ANDRÉ DA ROCHA;43;RIO GRANDE DO SUL;RS;-51,57373797;-28,6319772
4300703;ANTA GORDA;43;RIO GRANDE DO SUL;RS;-52,01582344;-28,97088436
4300802;ANTÔNIO PRADO;43;RIO GRANDE DO SUL;RS;-51,28357692;-28,85543762
4300851;ARAMBARÉ;43;RIO GRANDE DO SUL;RS;-51,50131825;-30,90934555
4300877;ARARICÁ;43;RIO GRANDE DO SUL;RS;-50,92567661;-29,61724359
4300901;ARATIBA;43;RIO GRANDE DO SUL;RS;-52,30383195;-27,39444413
4301008;ARROIO DO MEIO;43;RIO GRANDE DO SUL;RS;-51,94744949;-29,39889072
4301057;ARROIO DO SAL;43;RIO GRANDE DO SUL;RS;-49,93295752;-29,59296074
4301073;ARROIO DO PADRE;43;RIO GRANDE DO SUL;RS;-52,4333015;-31,44064399
4301107;ARROIO DOS RATOS;43;RIO GRANDE DO SUL;RS;-51,73380687;-30,09001311
4301206;ARROIO DO TIGRE;43;RIO GRANDE DO SUL;RS;-53,08639557;-29,33585961
4301305;ARROIO GRANDE;43;RIO GRANDE DO SUL;RS;-53,08224835;-32,23634413
4301404;ARVOREZINHA;43;RIO GRANDE DO SUL;RS;-52,17951194;-28,87304939
4301503;AUGUSTO PESTANA;43;RIO GRANDE DO SUL;RS;-53,98947008;-28,51335199
4301552;ÁUREA;43;RIO GRANDE DO SUL;RS;-52,05417567;-27,69378665
4301602;BAGÉ;43;RIO GRANDE DO SUL;RS;-54,10708329;-31,33050184
4301636;BALNEÁRIO PINHAL;43;RIO GRANDE DO SUL;RS;-50,23670108;-30,23975093
4301651;BARÃO;43;RIO GRANDE DO SUL;RS;-51,49753768;-29,38086407
4301701;BARÃO DE COTEGIPE;43;RIO GRANDE DO SUL;RS;-52,37775033;-27,61709257
4301750;BARÃO DO TRIUNFO;43;RIO GRANDE DO SUL;RS;-51,73766947;-30,39048385
4301800;BARRACÃO;43;RIO GRANDE DO SUL;RS;-51,46015146;-27,68022987
4301859;BARRA DO GUARITA;43;RIO GRANDE DO SUL;RS;-53,71441269;-27,18806996
4301875;BARRA DO QUARAÍ;43;RIO GRANDE DO SUL;RS;-57,55706032;-30,21107541
4301909;BARRA DO RIBEIRO;43;RIO GRANDE DO SUL;RS;-51,3008736;-30,2926755
4301925;BARRA DO RIO AZUL;43;RIO GRANDE DO SUL;RS;-52,41410495;-27,40875772
4301958;BARRA FUNDA;43;RIO GRANDE DO SUL;RS;-53,03629667;-27,92382585
4302006;BARROS CASSAL;43;RIO GRANDE DO SUL;RS;-52,58775212;-29,08770436
4302055;BENJAMIN CONSTANT DO SUL;43;RIO GRANDE DO SUL;RS;-52,602225;-27,50858356
4302105;BENTO GONÇALVES;43;RIO GRANDE DO SUL;RS;-51,51556031;-29,16740193
4302154;BOA VISTA DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-53,31275639;-27,66611104
4302204;BOA VISTA DO BURICÁ;43;RIO GRANDE DO SUL;RS;-54,10948126;-27,671567
4302220;BOA VISTA DO CADEADO;43;RIO GRANDE DO SUL;RS;-53,81373464;-28,57743448
4302238;BOA VISTA DO INCRA;43;RIO GRANDE DO SUL;RS;-53,38870496;-28,81848803
4302253;BOA VISTA DO SUL;43;RIO GRANDE DO SUL;RS;-51,67727184;-29,35011937
4302303;BOM JESUS;43;RIO GRANDE DO SUL;RS;-50,43334927;-28,67057768
4302352;BOM PRINCÍPIO;43;RIO GRANDE DO SUL;RS;-51,3555191;-29,49448511
4302378;BOM PROGRESSO;43;RIO GRANDE DO SUL;RS;-53,86679089;-27,5467742
4302402;BOM RETIRO DO SUL;43;RIO GRANDE DO SUL;RS;-51,94384677;-29,60742262
4302451;BOQUEIRÃO DO LEÃO;43;RIO GRANDE DO SUL;RS;-52,42805026;-29,30515792
4302501;BOSSOROCA;43;RIO GRANDE DO SUL;RS;-54,90981093;-28,73072433
4302584;BOZANO;43;RIO GRANDE DO SUL;RS;-53,77240214;-28,36628994
4302600;BRAGA;43;RIO GRANDE DO SUL;RS;-53,74432938;-27,61919251
4302659;BROCHIER;43;RIO GRANDE DO SUL;RS;-51,58891597;-29,55552796
4302709;BUTIÁ;43;RIO GRANDE DO SUL;RS;-51,96148295;-30,11614401
4302808;CAÇAPAVA DO SUL;43;RIO GRANDE DO SUL;RS;-53,48756892;-30,51474323
4302907;CACEQUI;43;RIO GRANDE DO SUL;RS;-54,82772769;-29,88028766
4303004;CACHOEIRA DO SUL;43;RIO GRANDE DO SUL;RS;-52,89341256;-30,04581998
4303103;CACHOEIRINHA;43;RIO GRANDE DO SUL;RS;-51,09367695;-29,95062944
4303202;CACIQUE DOBLE;43;RIO GRANDE DO SUL;RS;-51,66411345;-27,76823247
4303301;CAIBATÉ;43;RIO GRANDE DO SUL;RS;-54,6378867;-28,29107482
4303400;CAIÇARA;43;RIO GRANDE DO SUL;RS;-53,43189549;-27,28094066
4303509;CAMAQUÃ;43;RIO GRANDE DO SUL;RS;-51,81460091;-30,85070439
4303558;CAMARGO;43;RIO GRANDE DO SUL;RS;-52,20379897;-28,58923753
4303608;CAMBARÁ DO SUL;43;RIO GRANDE DO SUL;RS;-50,14376538;-29,04817527
4303673;CAMPESTRE DA SERRA;43;RIO GRANDE DO SUL;RS;-51,095664;-28,79651225
4303707;CAMPINA DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-54,84532895;-27,99169003
4303806;CAMPINAS DO SUL;43;RIO GRANDE DO SUL;RS;-52,63310448;-27,71160142
4303905;CAMPO BOM;43;RIO GRANDE DO SUL;RS;-51,05886992;-29,6756851
4304002;CAMPO NOVO;43;RIO GRANDE DO SUL;RS;-53,80281387;-27,67449261
4304101;CAMPOS BORGES;43;RIO GRANDE DO SUL;RS;-52,99891473;-28,89213177
4304200;CANDELÁRIA;43;RIO GRANDE DO SUL;RS;-52,78966844;-29,67128542
4304309;CÂNDIDO GODÓI;43;RIO GRANDE DO SUL;RS;-54,75283404;-27,95131807
4304358;CANDIOTA;43;RIO GRANDE DO SUL;RS;-53,67780464;-31,56100972
4304408;CANELA;43;RIO GRANDE DO SUL;RS;-50,81486735;-29,35797185
4304507;CANGUÇU;43;RIO GRANDE DO SUL;RS;-52,67628583;-31,39385952
4304606;CANOAS;43;RIO GRANDE DO SUL;RS;-51,18102978;-29,91869671
4304614;CANUDOS DO VALE;43;RIO GRANDE DO SUL;RS;-52,23238262;-29,3235253
4304622;CAPÃO BONITO DO SUL;43;RIO GRANDE DO SUL;RS;-51,39515846;-28,12597529
4304630;CAPÃO DA CANOA;43;RIO GRANDE DO SUL;RS;-50,02002244;-29,76146664
4304655;CAPÃO DO CIPÓ;43;RIO GRANDE DO SUL;RS;-54,554699;-28,93162752
4304663;CAPÃO DO LEÃO;43;RIO GRANDE DO SUL;RS;-52,48700757;-31,76683866
4304671;CAPIVARI DO SUL;43;RIO GRANDE DO SUL;RS;-50,50880793;-30,14965966
4304689;CAPELA DE SANTANA;43;RIO GRANDE DO SUL;RS;-51,32176935;-29,70194485
4304697;CAPITÃO;43;RIO GRANDE DO SUL;RS;-51,98596885;-29,26949961
4304705;CARAZINHO;43;RIO GRANDE DO SUL;RS;-52,79189739;-28,28651059
4304713;CARAÁ;43;RIO GRANDE DO SUL;RS;-50,43575643;-29,77863746
4304804;CARLOS BARBOSA;43;RIO GRANDE DO SUL;RS;-51,50381763;-29,29829681
4304853;CARLOS GOMES;43;RIO GRANDE DO SUL;RS;-51,91757623;-27,71489208
4304903;CASCA;43;RIO GRANDE DO SUL;RS;-51,98323266;-28,55987402
4304952;CASEIROS;43;RIO GRANDE DO SUL;RS;-51,69268282;-28,27356547
4305009;CATUÍPE;43;RIO GRANDE DO SUL;RS;-54,01238685;-28,25423447
4305108;CAXIAS DO SUL;43;RIO GRANDE DO SUL;RS;-51,17886021;-29,16689901
4305116;CENTENÁRIO;43;RIO GRANDE DO SUL;RS;-52,00205385;-27,76284713
4305124;CERRITO;43;RIO GRANDE DO SUL;RS;-52,81480233;-31,85263913
4305132;CERRO BRANCO;43;RIO GRANDE DO SUL;RS;-52,9419778;-29,65628719
4305157;CERRO GRANDE;43;RIO GRANDE DO SUL;RS;-53,16591308;-27,60798013
4305173;CERRO GRANDE DO SUL;43;RIO GRANDE DO SUL;RS;-51,75310327;-30,60202893
4305207;CERRO LARGO;43;RIO GRANDE DO SUL;RS;-54,73999724;-28,14784088
4305306;CHAPADA;43;RIO GRANDE DO SUL;RS;-53,0672769;-28,05845046
4305355;CHARQUEADAS;43;RIO GRANDE DO SUL;RS;-51,62500605;-29,95680036
4305371;CHARRUA;43;RIO GRANDE DO SUL;RS;-52,02941195;-27,9528311
4305405;CHIAPETTA;43;RIO GRANDE DO SUL;RS;-53,9457497;-27,91736475
4305439;CHUÍ;43;RIO GRANDE DO SUL;RS;-53,46267514;-33,68756687
4305447;CHUVISCA;43;RIO GRANDE DO SUL;RS;-51,97854222;-30,75742671
4305454;CIDREIRA;43;RIO GRANDE DO SUL;RS;-50,20909233;-30,18116999
4305504;CIRÍACO;43;RIO GRANDE DO SUL;RS;-51,88303129;-28,34430254
4305587;COLINAS;43;RIO GRANDE DO SUL;RS;-51,86857555;-29,39253687
4305603;COLORADO;43;RIO GRANDE DO SUL;RS;-52,99317632;-28,52294776
4305702;CONDOR;43;RIO GRANDE DO SUL;RS;-53,48894333;-28,20529578
4305801;CONSTANTINA;43;RIO GRANDE DO SUL;RS;-52,98773883;-27,73041109
4305835;COQUEIRO BAIXO;43;RIO GRANDE DO SUL;RS;-52,09460256;-29,1792568
4305850;COQUEIROS DO SUL;43;RIO GRANDE DO SUL;RS;-52,77880085;-28,11742832
4305871;CORONEL BARROS;43;RIO GRANDE DO SUL;RS;-54,07366243;-28,38454086
4305900;CORONEL BICACO;43;RIO GRANDE DO SUL;RS;-53,70912811;-27,71787302
4305934;CORONEL PILAR;43;RIO GRANDE DO SUL;RS;-51,6849346;-29,27271008
4305959;COTIPORÃ;43;RIO GRANDE DO SUL;RS;-51,69643368;-28,99857643
4305975;COXILHA;43;RIO GRANDE DO SUL;RS;-52,30027783;-28,12134171
4306007;CRISSIUMAL;43;RIO GRANDE DO SUL;RS;-54,10003491;-27,49801227
4306056;CRISTAL;43;RIO GRANDE DO SUL;RS;-52,0494104;-30,99934519
4306072;CRISTAL DO SUL;43;RIO GRANDE DO SUL;RS;-53,2491845;-27,45362957
4306106;CRUZ ALTA;43;RIO GRANDE DO SUL;RS;-53,60524076;-28,64244661
4306130;CRUZALTENSE;43;RIO GRANDE DO SUL;RS;-52,64814299;-27,66488811
4306205;CRUZEIRO DO SUL;43;RIO GRANDE DO SUL;RS;-51,99157589;-29,50829097
4306304;DAVID CANABARRO;43;RIO GRANDE DO SUL;RS;-51,85224906;-28,38461153
4306320;DERRUBADAS;43;RIO GRANDE DO SUL;RS;-53,86511946;-27,26539094
4306353;DEZESSEIS DE NOVEMBRO;43;RIO GRANDE DO SUL;RS;-55,0482085;-28,22687644
4306379;DILERMANDO DE AGUIAR;43;RIO GRANDE DO SUL;RS;-54,21356038;-29,70196391
4306403;DOIS IRMÃOS;43;RIO GRANDE DO SUL;RS;-51,08761931;-29,58415878
4306429;DOIS IRMÃOS DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-53,53086462;-27,65753673
4306452;DOIS LAJEADOS;43;RIO GRANDE DO SUL;RS;-51,83510299;-28,97520539
4306502;DOM FELICIANO;43;RIO GRANDE DO SUL;RS;-52,10393358;-30,70859843
4306551;DOM PEDRO DE ALCÂNTARA;43;RIO GRANDE DO SUL;RS;-49,84954996;-29,37018708
4306601;DOM PEDRITO;43;RIO GRANDE DO SUL;RS;-54,67413018;-30,98126706
4306700;DONA FRANCISCA;43;RIO GRANDE DO SUL;RS;-53,36233318;-29,62485249
4306734;DOUTOR MAURÍCIO CARDOSO;43;RIO GRANDE DO SUL;RS;-54,35826799;-27,50921261
4306759;DOUTOR RICARDO;43;RIO GRANDE DO SUL;RS;-51,98490439;-29,09903106
4306767;ELDORADO DO SUL;43;RIO GRANDE DO SUL;RS;-51,31041893;-29,99929259
4306809;ENCANTADO;43;RIO GRANDE DO SUL;RS;-51,87302313;-29,23991721
4306908;ENCRUZILHADA DO SUL;43;RIO GRANDE DO SUL;RS;-52,52204539;-30,54365732
4306924;ENGENHO VELHO;43;RIO GRANDE DO SUL;RS;-52,9119205;-27,70858652
4306932;ENTRE-IJUÍS;43;RIO GRANDE DO SUL;RS;-54,27143185;-28,36279428
4306957;ENTRE RIOS DO SUL;43;RIO GRANDE DO SUL;RS;-52,73506795;-27,52885793
4306973;EREBANGO;43;RIO GRANDE DO SUL;RS;-52,2997114;-27,84919594
4307005;ERECHIM;43;RIO GRANDE DO SUL;RS;-52,2758769;-27,63340581
4307054;ERNESTINA;43;RIO GRANDE DO SUL;RS;-52,57217621;-28,49715469
4307104;HERVAL;43;RIO GRANDE DO SUL;RS;-53,39433786;-32,02674355
4307203;ERVAL GRANDE;43;RIO GRANDE DO SUL;RS;-52,57011205;-27,39333667
4307302;ERVAL SECO;43;RIO GRANDE DO SUL;RS;-53,50957308;-27,54941713
4307401;ESMERALDA;43;RIO GRANDE DO SUL;RS;-51,18879366;-28,05727635
4307450;ESPERANÇA DO SUL;43;RIO GRANDE DO SUL;RS;-53,99276782;-27,35994361
4307500;ESPUMOSO;43;RIO GRANDE DO SUL;RS;-52,84192697;-28,73144514
4307559;ESTAÇÃO;43;RIO GRANDE DO SUL;RS;-52,2704858;-27,90900634
4307609;ESTÂNCIA VELHA;43;RIO GRANDE DO SUL;RS;-51,17429392;-29,65014797
4307708;ESTEIO;43;RIO GRANDE DO SUL;RS;-51,14383734;-29,8521863
4307807;ESTRELA;43;RIO GRANDE DO SUL;RS;-51,97026029;-29,50347188
4307815;ESTRELA VELHA;43;RIO GRANDE DO SUL;RS;-53,16029378;-29,17966136
4307831;EUGÊNIO DE CASTRO;43;RIO GRANDE DO SUL;RS;-54,14811262;-28,52505976
4307864;FAGUNDES VARELA;43;RIO GRANDE DO SUL;RS;-51,69144875;-28,88213431
4307906;FARROUPILHA;43;RIO GRANDE DO SUL;RS;-51,34834957;-29,22367919
4308003;FAXINAL DO SOTURNO;43;RIO GRANDE DO SUL;RS;-53,43906482;-29,57432954
4308052;FAXINALZINHO;43;RIO GRANDE DO SUL;RS;-52,67059124;-27,42541551
4308078;FAZENDA VILANOVA;43;RIO GRANDE DO SUL;RS;-51,82118304;-29,58857453
4308102;FELIZ;43;RIO GRANDE DO SUL;RS;-51,31010214;-29,45397093
4308201;FLORES DA CUNHA;43;RIO GRANDE DO SUL;RS;-51,18222058;-29,03114214
4308250;FLORIANO PEIXOTO;43;RIO GRANDE DO SUL;RS;-52,0856071;-27,86250928
4308300;FONTOURA XAVIER;43;RIO GRANDE DO SUL;RS;-52,34495318;-28,98216779
4308409;FORMIGUEIRO;43;RIO GRANDE DO SUL;RS;-53,50029441;-29,99763382
4308433;FORQUETINHA;43;RIO GRANDE DO SUL;RS;-52,09691706;-29,38063378
4308458;FORTALEZA DOS VALOS;43;RIO GRANDE DO SUL;RS;-53,23552326;-28,78788297
4308508;FREDERICO WESTPHALEN;43;RIO GRANDE DO SUL;RS;-53,40077674;-27,35888241
4308607;GARIBALDI;43;RIO GRANDE DO SUL;RS;-51,52954846;-29,25454911
4308656;GARRUCHOS;43;RIO GRANDE DO SUL;RS;-55,63407195;-28,18947679
4308706;GAURAMA;43;RIO GRANDE DO SUL;RS;-52,10013846;-27,58385776
4308805;GENERAL CÂMARA;43;RIO GRANDE DO SUL;RS;-51,76343069;-29,90298374
4308854;GENTIL;43;RIO GRANDE DO SUL;RS;-52,03452357;-28,43384847
4308904;GETÚLIO VARGAS;43;RIO GRANDE DO SUL;RS;-52,24957412;-27,87591193
4309001;GIRUÁ;43;RIO GRANDE DO SUL;RS;-54,35084008;-28,02974437
4309050;GLORINHA;43;RIO GRANDE DO SUL;RS;-50,78620743;-29,87713396
4309100;GRAMADO;43;RIO GRANDE DO SUL;RS;-50,8719457;-29,37973752
4309126;GRAMADO DOS LOUREIROS;43;RIO GRANDE DO SUL;RS;-52,91821798;-27,44438502
4309159;GRAMADO XAVIER;43;RIO GRANDE DO SUL;RS;-52,57783776;-29,26993622
4309209;GRAVATAÍ;43;RIO GRANDE DO SUL;RS;-50,99079297;-29,94551891
4309258;GUABIJU;43;RIO GRANDE DO SUL;RS;-51,69104736;-28,54067153
4309308;GUAÍBA;43;RIO GRANDE DO SUL;RS;-51,31468366;-30,10860192
4309407;GUAPORÉ;43;RIO GRANDE DO SUL;RS;-51,89065069;-28,84913364
4309506;GUARANI DAS MISSÕES;43;RIO GRANDE DO SUL;RS;-54,56055593;-28,14177926
4309555;HARMONIA;43;RIO GRANDE DO SUL;RS;-51,4140397;-29,54904909
4309571;HERVEIRAS;43;RIO GRANDE DO SUL;RS;-52,6501706;-29,45704381
4309605;HORIZONTINA;43;RIO GRANDE DO SUL;RS;-54,30879151;-27,63009691
4309654;HULHA NEGRA;43;RIO GRANDE DO SUL;RS;-53,86782479;-31,40509825
4309704;HUMAITÁ;43;RIO GRANDE DO SUL;RS;-53,97650557;-27,56148982
4309753;IBARAMA;43;RIO GRANDE DO SUL;RS;-53,13320001;-29,42074436
4309803;IBIAÇÁ;43;RIO GRANDE DO SUL;RS;-51,85725209;-28,04884952
4309902;IBIRAIARAS;43;RIO GRANDE DO SUL;RS;-51,63532399;-28,36922673
4309951;IBIRAPUITÃ;43;RIO GRANDE DO SUL;RS;-52,51938559;-28,61502042
4310009;IBIRUBÁ;43;RIO GRANDE DO SUL;RS;-53,08835402;-28,62760778
4310108;IGREJINHA;43;RIO GRANDE DO SUL;RS;-50,79871073;-29,57222046
4310207;IJUÍ;43;RIO GRANDE DO SUL;RS;-53,91806684;-28,38853654
4310306;ILÓPOLIS;43;RIO GRANDE DO SUL;RS;-52,12215749;-28,92915273
4310330;IMBÉ;43;RIO GRANDE DO SUL;RS;-50,13057994;-29,97477782
4310363;IMIGRANTE;43;RIO GRANDE DO SUL;RS;-51,77019051;-29,35215812
4310405;INDEPENDÊNCIA;43;RIO GRANDE DO SUL;RS;-54,18810833;-27,84733156
4310413;INHACORÁ;43;RIO GRANDE DO SUL;RS;-54,01254559;-27,88045446
4310439;IPÊ;43;RIO GRANDE DO SUL;RS;-51,27991019;-28,81832803
4310462;IPIRANGA DO SUL;43;RIO GRANDE DO SUL;RS;-52,42506064;-27,93598428
4310504;IRAÍ;43;RIO GRANDE DO SUL;RS;-53,26429602;-27,19228198
4310538;ITAARA;43;RIO GRANDE DO SUL;RS;-53,75784925;-29,60288795
4310553;ITACURUBI;43;RIO GRANDE DO SUL;RS;-55,23272326;-28,80220503
4310579;ITAPUCA;43;RIO GRANDE DO SUL;RS;-52,17236685;-28,7802957
4310603;ITAQUI;43;RIO GRANDE DO SUL;RS;-56,5571335;-29,1286369
4310652;ITATI;43;RIO GRANDE DO SUL;RS;-50,10178226;-29,5002485
4310702;ITATIBA DO SUL;43;RIO GRANDE DO SUL;RS;-52,45244325;-27,38329194
4310751;IVORÁ;43;RIO GRANDE DO SUL;RS;-53,58088562;-29,51953448
4310801;IVOTI;43;RIO GRANDE DO SUL;RS;-51,15957419;-29,59415652
4310850;JABOTICABA;43;RIO GRANDE DO SUL;RS;-53,2843894;-27,63122239
4310876;JACUIZINHO;43;RIO GRANDE DO SUL;RS;-53,05655066;-29,03381636
4310900;JACUTINGA;43;RIO GRANDE DO SUL;RS;-52,54317281;-27,72849363
4311007;JAGUARÃO;43;RIO GRANDE DO SUL;RS;-53,37752292;-32,56356867
4311106;JAGUARI;43;RIO GRANDE DO SUL;RS;-54,69384667;-29,49734673
4311122;JAQUIRANA;43;RIO GRANDE DO SUL;RS;-50,35803672;-28,88056759
4311130;JARI;43;RIO GRANDE DO SUL;RS;-54,21993582;-29,2900811
4311155;JÓIA;43;RIO GRANDE DO SUL;RS;-54,1159649;-28,64562353
4311205;JÚLIO DE CASTILHOS;43;RIO GRANDE DO SUL;RS;-53,68309961;-29,22644912
4311239;LAGOA BONITA DO SUL;43;RIO GRANDE DO SUL;RS;-53,01698318;-29,4941314
4311254;LAGOÃO;43;RIO GRANDE DO SUL;RS;-52,77502891;-29,2243164
4311270;LAGOA DOS TRÊS CANTOS;43;RIO GRANDE DO SUL;RS;-52,85783524;-28,56946813
4311304;LAGOA VERMELHA;43;RIO GRANDE DO SUL;RS;-51,52722853;-28,20887025
4311403;LAJEADO;43;RIO GRANDE DO SUL;RS;-51,9678277;-29,4654544
4311429;LAJEADO DO BUGRE;43;RIO GRANDE DO SUL;RS;-53,18138713;-27,69076941
4311502;LAVRAS DO SUL;43;RIO GRANDE DO SUL;RS;-53,89847666;-30,81200999
4311601;LIBERATO SALZANO;43;RIO GRANDE DO SUL;RS;-53,07486074;-27,59647016
4311627;LINDOLFO COLLOR;43;RIO GRANDE DO SUL;RS;-51,20815532;-29,60080359
4311643;LINHA NOVA;43;RIO GRANDE DO SUL;RS;-51,20190209;-29,4626386
4311700;MACHADINHO;43;RIO GRANDE DO SUL;RS;-51,66750736;-27,56813997
4311718;MAÇAMBARÁ;43;RIO GRANDE DO SUL;RS;-56,06361348;-29,1461442
4311734;MAMPITUBA;43;RIO GRANDE DO SUL;RS;-49,93651355;-29,21064942
4311759;MANOEL VIANA;43;RIO GRANDE DO SUL;RS;-55,49166254;-29,58053718
4311775;MAQUINÉ;43;RIO GRANDE DO SUL;RS;-50,20339481;-29,67913701
4311791;MARATÁ;43;RIO GRANDE DO SUL;RS;-51,55556688;-29,55532297
4311809;MARAU;43;RIO GRANDE DO SUL;RS;-52,19677693;-28,44845393
4311908;MARCELINO RAMOS;43;RIO GRANDE DO SUL;RS;-51,91331894;-27,46139121
4311981;MARIANA PIMENTEL;43;RIO GRANDE DO SUL;RS;-51,58734299;-30,3536222
4312005;MARIANO MORO;43;RIO GRANDE DO SUL;RS;-52,14889182;-27,35261279
4312054;MARQUES DE SOUZA;43;RIO GRANDE DO SUL;RS;-52,09780443;-29,32913734
4312104;MATA;43;RIO GRANDE DO SUL;RS;-54,45243548;-29,56939178
4312138;MATO CASTELHANO;43;RIO GRANDE DO SUL;RS;-52,19726088;-28,27576174
4312153;MATO LEITÃO;43;RIO GRANDE DO SUL;RS;-52,13302933;-29,52483034
4312179;MATO QUEIMADO;43;RIO GRANDE DO SUL;RS;-54,61683688;-28,25581599
4312203;MAXIMILIANO DE ALMEIDA;43;RIO GRANDE DO SUL;RS;-51,8017182;-27,63494065
4312252;MINAS DO LEÃO;43;RIO GRANDE DO SUL;RS;-52,0512802;-30,12243951
4312302;MIRAGUAÍ;43;RIO GRANDE DO SUL;RS;-53,68599404;-27,49607642
4312351;MONTAURI;43;RIO GRANDE DO SUL;RS;-52,07610819;-28,65320719
4312377;MONTE ALEGRE DOS CAMPOS;43;RIO GRANDE DO SUL;RS;-50,78283371;-28,68507178
4312385;MONTE BELO DO SUL;43;RIO GRANDE DO SUL;RS;-51,63155925;-29,15994122
4312401;MONTENEGRO;43;RIO GRANDE DO SUL;RS;-51,46129938;-29,68811861
4312427;MORMAÇO;43;RIO GRANDE DO SUL;RS;-52,69282632;-28,69335122
4312443;MORRINHOS DO SUL;43;RIO GRANDE DO SUL;RS;-49,93276297;-29,36296363
4312450;MORRO REDONDO;43;RIO GRANDE DO SUL;RS;-52,6577802;-31,58220323
4312476;MORRO REUTER;43;RIO GRANDE DO SUL;RS;-51,08008835;-29,53934166
4312500;MOSTARDAS;43;RIO GRANDE DO SUL;RS;-50,91915885;-31,10822511
4312609;MUÇUM;43;RIO GRANDE DO SUL;RS;-51,86605553;-29,16561481
4312617;MUITOS CAPÕES;43;RIO GRANDE DO SUL;RS;-51,18460234;-28,3189128
4312625;MULITERNO;43;RIO GRANDE DO SUL;RS;-51,76870124;-28,33026536
4312658;NÃO-ME-TOQUE;43;RIO GRANDE DO SUL;RS;-52,81927949;-28,45990677
4312674;NICOLAU VERGUEIRO;43;RIO GRANDE DO SUL;RS;-52,46240067;-28,53621481
4312708;NONOAI;43;RIO GRANDE DO SUL;RS;-52,77618857;-27,35466453
4312757;NOVA ALVORADA;43;RIO GRANDE DO SUL;RS;-52,16713392;-28,67656443
4312807;NOVA ARAÇÁ;43;RIO GRANDE DO SUL;RS;-51,74216463;-28,65817604
4312906;NOVA BASSANO;43;RIO GRANDE DO SUL;RS;-51,70323142;-28,72346864
4312955;NOVA BOA VISTA;43;RIO GRANDE DO SUL;RS;-52,98147684;-27,98796766
4313003;NOVA BRÉSCIA;43;RIO GRANDE DO SUL;RS;-52,01798354;-29,21651143
4313011;NOVA CANDELÁRIA;43;RIO GRANDE DO SUL;RS;-54,10411424;-27,61209816
4313037;NOVA ESPERANÇA DO SUL;43;RIO GRANDE DO SUL;RS;-54,8358729;-29,40459571
4313060;NOVA HARTZ;43;RIO GRANDE DO SUL;RS;-50,90379343;-29,58574753
4313086;NOVA PÁDUA;43;RIO GRANDE DO SUL;RS;-51,30682464;-29,03004645
4313102;NOVA PALMA;43;RIO GRANDE DO SUL;RS;-53,47063511;-29,47302574
4313201;NOVA PETRÓPOLIS;43;RIO GRANDE DO SUL;RS;-51,10695392;-29,37620887
4313300;NOVA PRATA;43;RIO GRANDE DO SUL;RS;-51,60899569;-28,78394471
4313334;NOVA RAMADA;43;RIO GRANDE DO SUL;RS;-53,70693734;-28,08264487
4313359;NOVA ROMA DO SUL;43;RIO GRANDE DO SUL;RS;-51,40515747;-28,98474891
4313375;NOVA SANTA RITA;43;RIO GRANDE DO SUL;RS;-51,27521069;-29,84861554
4313391;NOVO CABRAIS;43;RIO GRANDE DO SUL;RS;-52,95508606;-29,73625461
4313409;NOVO HAMBURGO;43;RIO GRANDE DO SUL;RS;-51,12860528;-29,68632603
4313425;NOVO MACHADO;43;RIO GRANDE DO SUL;RS;-54,50338441;-27,57840065
4313441;NOVO TIRADENTES;43;RIO GRANDE DO SUL;RS;-53,18570259;-27,56355843
4313466;NOVO XINGU;43;RIO GRANDE DO SUL;RS;-53,0641093;-27,74811469
