classeProcessual;codigoLocalidade;orgaoJulgador_codigoOrgao;assunto_codigoNacional;codigo_ultima_movimentacao;mes_ajuizamento;alvo_processos_mais_rapidos;G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
159;1600303;6165;4972;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4980;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4970;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9596;246;9;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4980;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4980;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4970;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4980;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4980;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9587;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4980;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;7717;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4980;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4970;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9596;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9580;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4980;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4980;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9580;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9580;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;7717;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;7717;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9596;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4970;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4980;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4980;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4980;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;7717;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9582;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;10666;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9582;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9582;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9593;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4980;246;11;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4970;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4980;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4972;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4972;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9582;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9587;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4972;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4980;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4972;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9582;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;7717;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4970;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4980;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4972;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4972;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4972;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9582;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4972;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4972;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4972;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4972;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4972;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9603;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9582;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9582;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9587;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9582;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;7717;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9582;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9582;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4972;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4970;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4980;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;7717;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4972;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9593;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9596;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;7779;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9596;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4980;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;7717;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9596;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9596;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9596;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9596;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9596;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9596;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;10671;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9593;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;7717;246;6;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9597;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9582;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9596;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;7717;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9607;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9607;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;7717;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4970;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9607;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9596;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9596;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;8;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;7717;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9596;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;9596;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;10671;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;7717;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;7717;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9580;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4980;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;7717;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4972;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9596;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9582;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9582;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4980;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4963;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9607;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9596;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9582;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4970;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;7717;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;4960;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;7717;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;9607;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4980;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4970;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4960;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6165;9582;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9582;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;9596;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;9596;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;13718;4980;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4980;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6162;4960;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9587;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6167;4972;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;4960;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6164;4970;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600303;6166;9596;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600402;6404;11806;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600535;6407;4960;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600535;6407;4960;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;13716;4970;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;7698;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;13716;4972;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6409;9587;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6409;9607;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;8826;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;9580;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6409;9580;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6409;7717;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;9580;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;7717;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;8826;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;7681;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;4970;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6409;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;4960;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;4960;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;13716;9580;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;13716;9596;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600600;6410;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
159;1600808;6417;9045;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
159;1600808;6417;10671;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600279;6160;899;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600279;6160;8826;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600279;6160;9149;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600279;6160;10666;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600279;6160;10666;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6165;9518;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6164;9518;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;13718;9518;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;6;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6164;9518;246;8;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6164;9518;246;9;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6166;9518;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6162;9518;246;11;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6167;9518;246;11;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;13718;9518;246;11;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6164;9518;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;13718;9518;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6164;9518;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600303;6166;9518;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600501;13703;9045;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
172;1600808;6417;9178;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600808;6417;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
172;1600808;6417;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
180;1600055;6415;8960;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
180;1600055;6415;9192;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
