siglaTribunal;grau;classe;assunto;pct_movs_acima_100_dias;chave
TJPA;G1;1106;5779;0.38461538461538464;TJPA|1106|5779
TJPA;G1;1106;6101;0.1875;TJPA|1106|6101
TJPA;G1;1106;6239;0.23076923076923078;TJPA|1106|6239
TJPA;G1;1106;7732;0.6250000000000001;TJPA|1106|7732
TJPA;G1;1106;7735;0.5000000000000001;TJPA|1106|7735
TJPA;G1;1106;7780;0.22580645161290328;TJPA|1106|7780
TJPA;G1;1106;8808;0.31250000000000006;TJPA|1106|8808
TJPA;G1;1107;10567;0.14285714285714282;TJPA|1107|10567
TJPA;G1;1107;10582;0.27272727272727276;TJPA|1107|10582
TJPA;G1;1107;10938;0.17857142857142855;TJPA|1107|10938
TJPA;G1;1107;4703;0.2727272727272727;TJPA|1107|4703
TJPA;G1;1107;5779;0.1875;TJPA|1107|5779
TJPA;G1;1107;6098;0.3539823008849559;TJPA|1107|6098
TJPA;G1;1107;6104;0.34951456310679613;TJPA|1107|6104
TJPA;G1;1107;6239;0.21052631578947367;TJPA|1107|6239
TJPA;G1;1107;7661;0.28571428571428575;TJPA|1107|7661
TJPA;G1;1107;7664;0.125;TJPA|1107|7664
TJPA;G1;1107;7677;0.10869565217391305;TJPA|1107|7677
TJPA;G1;1107;7757;0.19047619047619052;TJPA|1107|7757
TJPA;G1;1107;7780;0.28571428571428575;TJPA|1107|7780
TJPA;G1;1107;8829;0.42857142857142866;TJPA|1107|8829
TJPA;G1;1107;8960;0.45454545454545453;TJPA|1107|8960
TJPA;G1;1111;10277;0.28125;TJPA|1111|10277
TJPA;G1;1111;10671;0.3571428571428572;TJPA|1111|10671
TJPA;G1;1111;10939;0.37500000000000006;TJPA|1111|10939
TJPA;G1;1111;4960;0.3809523809523809;TJPA|1111|4960
TJPA;G1;1111;4962;0.5;TJPA|1111|4962
TJPA;G1;1111;4980;0.6000000000000001;TJPA|1111|4980
TJPA;G1;1111;5779;0.20833333333333337;TJPA|1111|5779
TJPA;G1;1111;5952;0.31818181818181823;TJPA|1111|5952
TJPA;G1;1111;6017;0.3636363636363636;TJPA|1111|6017
TJPA;G1;1111;6098;0.3624999999999999;TJPA|1111|6098
TJPA;G1;1111;6216;0.2647058823529412;TJPA|1111|6216
TJPA;G1;1111;6239;0.29166666666666674;TJPA|1111|6239
TJPA;G1;1111;7703;0.36363636363636376;TJPA|1111|7703
TJPA;G1;1111;899;0.32653061224489793;TJPA|1111|899
TJPA;G1;1111;9148;0.21985815602836895;TJPA|1111|9148
TJPA;G1;1111;9160;0.37500000000000006;TJPA|1111|9160
TJPA;G1;1111;9519;0.3181818181818182;TJPA|1111|9519
TJPA;G1;1111;9606;0.34285714285714297;TJPA|1111|9606
TJPA;G1;1112;10573;0.21520803443328554;TJPA|1112|10573
TJPA;G1;1112;10592;0.39999999999999997;TJPA|1112|10592
TJPA;G1;1112;10880;0.42857142857142855;TJPA|1112|10880
TJPA;G1;1112;10938;0.20408163265306126;TJPA|1112|10938
TJPA;G1;1112;11000;0.25;TJPA|1112|11000
TJPA;G1;1112;5779;0.25274725274725274;TJPA|1112|5779
TJPA;G1;1112;5787;0.15094339622641503;TJPA|1112|5787
TJPA;G1;1112;5788;0.36000000000000004;TJPA|1112|5788
TJPA;G1;1112;5802;0.17647058823529407;TJPA|1112|5802
TJPA;G1;1112;5893;0.36363636363636365;TJPA|1112|5893
TJPA;G1;1112;6216;0.2311557788944723;TJPA|1112|6216
TJPA;G1;1112;6239;0.2586705202312144;TJPA|1112|6239
TJPA;G1;1112;7661;0.375;TJPA|1112|7661
TJPA;G1;1112;7703;0.2635135135135134;TJPA|1112|7703
TJPA;G1;1112;8934;0.4000000000000001;TJPA|1112|8934
TJPA;G1;1112;899;0.18777292576419216;TJPA|1112|899
TJPA;G1;1112;9148;0.3133333333333333;TJPA|1112|9148
TJPA;G1;1112;9160;0.21203438395415464;TJPA|1112|9160
TJPA;G1;1112;9163;0.3113207547169811;TJPA|1112|9163
TJPA;G1;1114;4970;0.20000000000000004;TJPA|1114|4970
TJPA;G1;1114;9148;0.27016129032258057;TJPA|1114|9148
TJPA;G1;1114;9160;0.4166666666666667;TJPA|1114|9160
TJPA;G1;1114;9518;0.32258064516129037;TJPA|1114|9518
TJPA;G1;1116;10184;0.1304347826086957;TJPA|1116|10184
TJPA;G1;1116;10531;0.39999999999999997;TJPA|1116|10531
TJPA;G1;1116;10540;0.28601807549175884;TJPA|1116|10540
TJPA;G1;1116;10938;0.27272727272727276;TJPA|1116|10938
TJPA;G1;1116;10959;0.4411764705882352;TJPA|1116|10959
TJPA;G1;1116;14;0.4074074074074073;TJPA|1116|14
TJPA;G1;1116;5916;0.29245283018867924;TJPA|1116|5916
TJPA;G1;1116;5952;0.27127059354547595;TJPA|1116|5952
TJPA;G1;1116;5953;0.44444444444444436;TJPA|1116|5953
TJPA;G1;1116;5996;0.3333333333333333;TJPA|1116|5996
TJPA;G1;1116;6017;0.2969818913480864;TJPA|1116|6017
TJPA;G1;1116;6069;0.2;TJPA|1116|6069
TJPA;G1;1116;7703;0.5;TJPA|1116|7703
TJPA;G1;1116;899;0.4006791171477078;TJPA|1116|899
TJPA;G1;1116;9148;0.3681592039800997;TJPA|1116|9148
TJPA;G1;1116;9414;0.41666666666666663;TJPA|1116|9414
TJPA;G1;1117;10494;0.14285714285714285;TJPA|1117|10494
TJPA;G1;1118;5952;0.36734693877551017;TJPA|1118|5952
TJPA;G1;1118;6017;0.49999999999999994;TJPA|1118|6017
TJPA;G1;1118;6069;0.36363636363636365;TJPA|1118|6069
TJPA;G1;112;10387;0.4444444444444444;TJPA|112|10387
TJPA;G1;112;5779;0.4666666666666667;TJPA|112|5779
TJPA;G1;112;5804;0.33333333333333326;TJPA|112|5804
TJPA;G1;112;6213;0.3333333333333333;TJPA|112|6213
TJPA;G1;112;6238;0.28205128205128205;TJPA|112|6238
TJPA;G1;112;6239;0.1637931034482759;TJPA|112|6239
TJPA;G1;112;7703;0.10256410256410257;TJPA|112|7703
TJPA;G1;112;9598;0.31999999999999995;TJPA|112|9598
TJPA;G1;113;10445;0.25806451612903225;TJPA|113|10445
TJPA;G1;113;10446;0.3333333333333333;TJPA|113|10446
TJPA;G1;113;10676;0.20370370370370366;TJPA|113|10676
TJPA;G1;113;3436;0.33333333333333337;TJPA|113|3436
TJPA;G1;114;9518;0.18750000000000003;TJPA|114|9518
TJPA;G1;119;10287;0.3076923076923077;TJPA|119|10287
TJPA;G1;120;10009;0.1875;TJPA|120|10009
TJPA;G1;120;10134;0.1739130434782609;TJPA|120|10134
TJPA;G1;120;10328;0.16129032258064518;TJPA|120|10328
TJPA;G1;120;10352;0.125;TJPA|120|10352
TJPA;G1;120;10377;0.12500000000000003;TJPA|120|10377
TJPA;G1;120;10382;0.18181818181818185;TJPA|120|10382
TJPA;G1;120;10671;0.27272727272727276;TJPA|120|10671
TJPA;G1;120;10894;0.18749999999999992;TJPA|120|10894
TJPA;G1;120;6028;0.30769230769230765;TJPA|120|6028
TJPA;G1;120;7947;0.27272727272727276;TJPA|120|7947
TJPA;G1;120;8842;0.25;TJPA|120|8842
TJPA;G1;120;8893;0.17647058823529416;TJPA|120|8893
TJPA;G1;120;899;0.3095238095238094;TJPA|120|899
TJPA;G1;120;9192;0.45454545454545464;TJPA|120|9192
TJPA;G1;120;9196;0.295275590551181;TJPA|120|9196
TJPA;G1;120;9857;0.18749999999999997;TJPA|120|9857
TJPA;G1;120;9997;0.2857142857142857;TJPA|120|9997
TJPA;G1;12251;9148;0.2564102564102565;TJPA|12251|9148
TJPA;G1;123;10264;0.5294117647058825;TJPA|123|10264
TJPA;G1;123;5779;0.12499999999999999;TJPA|123|5779
TJPA;G1;123;5804;0.27308970099667773;TJPA|123|5804
TJPA;G1;123;6239;0.18840579710144917;TJPA|123|6239
TJPA;G1;123;7703;0.25;TJPA|123|7703
TJPA;G1;123;7949;0.4285714285714286;TJPA|123|7949
TJPA;G1;1232;8829;0.5;TJPA|1232|8829
TJPA;G1;1232;8893;0.39999999999999997;TJPA|1232|8893
TJPA;G1;1268;10948;0.2222222222222222;TJPA|1268|10948
TJPA;G1;1268;10949;0.1617021276595745;TJPA|1268|10949
TJPA;G1;1268;3402;0.2962962962962963;TJPA|1268|3402
TJPA;G1;1268;5560;0.3499999999999999;TJPA|1268|5560
TJPA;G1;1289;10410;0.20833333333333331;TJPA|1289|10410
TJPA;G1;1289;10938;0.25;TJPA|1289|10938
TJPA;G1;1289;10949;0.375;TJPA|1289|10949
TJPA;G1;1289;3433;0.5384615384615384;TJPA|1289|3433
TJPA;G1;1289;5802;0.2666666666666667;TJPA|1289|5802
TJPA;G1;1289;5805;0.1818181818181818;TJPA|1289|5805
TJPA;G1;1289;7664;0.33333333333333337;TJPA|1289|7664
TJPA;G1;1289;7677;0.1999999999999999;TJPA|1289|7677
TJPA;G1;1289;7780;0.25641025641025644;TJPA|1289|7780
TJPA;G1;1289;9598;0.3333333333333333;TJPA|1289|9598
TJPA;G1;1294;8960;0.16666666666666666;TJPA|1294|8960
TJPA;G1;1295;10090;0.35;TJPA|1295|10090
TJPA;G1;1295;10248;0.2;TJPA|1295|10248
TJPA;G1;1295;10454;0.28571428571428575;TJPA|1295|10454
TJPA;G1;1295;4960;0.2142857142857143;TJPA|1295|4960
TJPA;G1;1295;5754;0.2;TJPA|1295|5754
TJPA;G1;1295;5833;0.2289156626506024;TJPA|1295|5833
TJPA;G1;1295;5961;0.4722222222222223;TJPA|1295|5961
TJPA;G1;1295;6039;0.38888888888888884;TJPA|1295|6039
TJPA;G1;1295;7661;0.2727272727272727;TJPA|1295|7661
TJPA;G1;1295;7676;0.21052631578947367;TJPA|1295|7676
TJPA;G1;1295;7687;0.20588235294117652;TJPA|1295|7687
TJPA;G1;1295;7698;0.2142857142857143;TJPA|1295|7698
TJPA;G1;1295;7703;0.41666666666666663;TJPA|1295|7703
TJPA;G1;1295;7949;0.2857142857142857;TJPA|1295|7949
TJPA;G1;1295;8809;0.30769230769230765;TJPA|1295|8809
TJPA;G1;1295;8873;0.3076923076923077;TJPA|1295|8873
TJPA;G1;1295;8928;0.25;TJPA|1295|8928
TJPA;G1;1295;8960;0.25;TJPA|1295|8960
TJPA;G1;1295;8961;0.2333333333333334;TJPA|1295|8961
TJPA;G1;1295;899;0.3333333333333334;TJPA|1295|899
TJPA;G1;1295;9160;0.29268292682926816;TJPA|1295|9160
TJPA;G1;1295;9484;0.46153846153846156;TJPA|1295|9484
TJPA;G1;1295;9558;0.6000000000000001;TJPA|1295|9558
TJPA;G1;1295;9601;0.45454545454545453;TJPA|1295|9601
TJPA;G1;1295;9607;0.19999999999999998;TJPA|1295|9607
TJPA;G1;1295;9627;0.3043478260869565;TJPA|1295|9627
TJPA;G1;1295;9978;0.25;TJPA|1295|9978
TJPA;G1;141;10268;0.26666666666666666;TJPA|141|10268
TJPA;G1;141;4935;0.23076923076923078;TJPA|141|4935
TJPA;G1;141;7659;0.4;TJPA|141|7659
TJPA;G1;141;7664;0.21221864951768493;TJPA|141|7664
TJPA;G1;141;7677;0.1904761904761905;TJPA|141|7677
TJPA;G1;141;9148;0.2727272727272727;TJPA|141|9148
TJPA;G1;155;6177;0.2962962962962963;TJPA|155|6177
TJPA;G1;155;9148;0.24999999999999997;TJPA|155|9148
TJPA;G1;155;9196;0.3333333333333333;TJPA|155|9196
TJPA;G1;156;10134;0.24489795918367338;TJPA|156|10134
TJPA;G1;156;10226;0.4242424242424243;TJPA|156|10226
TJPA;G1;156;10410;0.37931034482758613;TJPA|156|10410
TJPA;G1;156;10445;0.39130434782608686;TJPA|156|10445
TJPA;G1;156;10457;0.2571428571428571;TJPA|156|10457
TJPA;G1;156;10677;0.46153846153846134;TJPA|156|10677
TJPA;G1;156;11806;0.5;TJPA|156|11806
TJPA;G1;156;5801;0.25;TJPA|156|5801
TJPA;G1;156;6098;0.3750000000000001;TJPA|156|6098
TJPA;G1;156;6239;0.22222222222222224;TJPA|156|6239
TJPA;G1;156;7619;0.24999999999999997;TJPA|156|7619
TJPA;G1;156;7657;0.39130434782608703;TJPA|156|7657
TJPA;G1;156;7661;0.2647058823529412;TJPA|156|7661
TJPA;G1;156;7698;0.46875;TJPA|156|7698
TJPA;G1;156;7834;0.4615384615384615;TJPA|156|7834
TJPA;G1;156;8808;0.4;TJPA|156|8808
TJPA;G1;156;8961;0.5454545454545454;TJPA|156|8961
TJPA;G1;156;899;0.4107142857142859;TJPA|156|899
TJPA;G1;156;9148;0.3214285714285714;TJPA|156|9148
TJPA;G1;156;9149;0.375;TJPA|156|9149
TJPA;G1;156;9160;0.1276595744680851;TJPA|156|9160
TJPA;G1;156;9163;0.25;TJPA|156|9163
TJPA;G1;156;9596;0.6666666666666667;TJPA|156|9596
TJPA;G1;156;9974;0.22580645161290325;TJPA|156|9974
TJPA;G1;156;9977;0.38888888888888884;TJPA|156|9977
TJPA;G1;156;9996;0.13513513513513514;TJPA|156|9996
TJPA;G1;157;10880;0.33333333333333337;TJPA|157|10880
TJPA;G1;158;10655;0.625;TJPA|158|10655
TJPA;G1;158;10671;0.6000000000000001;TJPA|158|10671
TJPA;G1;158;4960;0.4084507042253519;TJPA|158|4960
TJPA;G1;158;4962;0.4000000000000001;TJPA|158|4962
TJPA;G1;158;5779;0.30769230769230765;TJPA|158|5779
TJPA;G1;158;6017;0.23076923076923073;TJPA|158|6017
TJPA;G1;158;6069;0.4;TJPA|158|6069
TJPA;G1;158;6216;0.23529411764705882;TJPA|158|6216
TJPA;G1;158;7703;0.3333333333333333;TJPA|158|7703
TJPA;G1;158;9148;0.3492063492063491;TJPA|158|9148
TJPA;G1;158;9149;0.3999999999999999;TJPA|158|9149
TJPA;G1;158;9160;0.5263157894736841;TJPA|158|9160
TJPA;G1;158;9538;0.41666666666666663;TJPA|158|9538
TJPA;G1;158;9607;0.3589743589743589;TJPA|158|9607
TJPA;G1;159;10011;0.42857142857142855;TJPA|159|10011
TJPA;G1;159;10422;0.4;TJPA|159|10422
TJPA;G1;159;10449;0.36363636363636365;TJPA|159|10449
TJPA;G1;159;10582;0.44444444444444436;TJPA|159|10582
TJPA;G1;159;10655;0.25000000000000006;TJPA|159|10655
TJPA;G1;159;10671;0.3518518518518517;TJPA|159|10671
TJPA;G1;159;10880;0.5000000000000001;TJPA|159|10880
TJPA;G1;159;10938;0.24096385542168675;TJPA|159|10938
TJPA;G1;159;10959;0.2857142857142857;TJPA|159|10959
TJPA;G1;159;4960;0.3448275862068964;TJPA|159|4960
TJPA;G1;159;4962;0.26804123711340216;TJPA|159|4962
TJPA;G1;159;4964;0.22340425531914887;TJPA|159|4964
TJPA;G1;159;4970;0.24784482758620677;TJPA|159|4970
TJPA;G1;159;4972;0.17222222222222222;TJPA|159|4972
TJPA;G1;159;4980;0.34042553191489355;TJPA|159|4980
TJPA;G1;159;4994;0.42857142857142855;TJPA|159|4994
TJPA;G1;159;5974;0.14285714285714282;TJPA|159|5974
TJPA;G1;159;6017;0.3703703703703703;TJPA|159|6017
TJPA;G1;159;6069;0.16666666666666666;TJPA|159|6069
TJPA;G1;159;6239;0.5;TJPA|159|6239
TJPA;G1;159;7689;0.39999999999999997;TJPA|159|7689
TJPA;G1;159;7691;0.28571428571428575;TJPA|159|7691
TJPA;G1;159;7698;0.2244897959183673;TJPA|159|7698
TJPA;G1;159;7703;0.3013698630136986;TJPA|159|7703
TJPA;G1;159;7717;0.28571428571428575;TJPA|159|7717
TJPA;G1;159;8829;0.4444444444444444;TJPA|159|8829
TJPA;G1;159;899;0.28456913827655245;TJPA|159|899
TJPA;G1;159;9148;0.3205980066445183;TJPA|159|9148
TJPA;G1;159;9149;0.375;TJPA|159|9149
TJPA;G1;159;9160;0.2083333333333333;TJPA|159|9160
TJPA;G1;159;9163;0.2923728813559322;TJPA|159|9163
TJPA;G1;159;9196;0.4545454545454546;TJPA|159|9196
TJPA;G1;159;9419;0.30000000000000004;TJPA|159|9419
TJPA;G1;159;9518;0.4782608695652173;TJPA|159|9518
TJPA;G1;159;9519;0.2763157894736842;TJPA|159|9519
TJPA;G1;159;9575;0.37500000000000006;TJPA|159|9575
TJPA;G1;159;9581;0.2666666666666666;TJPA|159|9581
TJPA;G1;159;9582;0.3846153846153846;TJPA|159|9582
TJPA;G1;159;9587;0.3382352941176469;TJPA|159|9587
TJPA;G1;159;9591;0.27777777777777785;TJPA|159|9591
TJPA;G1;159;9597;0.1219512195121951;TJPA|159|9597
TJPA;G1;159;9603;0.42857142857142866;TJPA|159|9603
TJPA;G1;159;9606;0.16312056737588657;TJPA|159|9606
TJPA;G1;159;9607;0.3084112149532712;TJPA|159|9607
TJPA;G1;159;9609;0.37500000000000006;TJPA|159|9609
TJPA;G1;1682;10938;0.33333333333333337;TJPA|1682|10938
TJPA;G1;1682;5813;0.33333333333333337;TJPA|1682|5813
TJPA;G1;1682;6239;0.4;TJPA|1682|6239
TJPA;G1;1682;7659;0.2692307692307693;TJPA|1682|7659
TJPA;G1;1682;7724;0.39999999999999997;TJPA|1682|7724
TJPA;G1;1682;7732;0.3098591549295773;TJPA|1682|7732
TJPA;G1;1682;7735;0.22222222222222227;TJPA|1682|7735
TJPA;G1;1682;7834;0.25000000000000017;TJPA|1682|7834
TJPA;G1;1682;7925;0.16393442622950832;TJPA|1682|7925
TJPA;G1;1682;899;0.3076923076923077;TJPA|1682|899
TJPA;G1;1683;4701;0.42857142857142855;TJPA|1683|4701
TJPA;G1;1683;7895;0.2727272727272727;TJPA|1683|7895
TJPA;G1;169;9148;0.31250000000000006;TJPA|169|9148
TJPA;G1;1707;10135;0.6250000000000001;TJPA|1707|10135
TJPA;G1;1707;10226;0.5365853658536582;TJPA|1707|10226
TJPA;G1;1707;10328;0.24864864864864877;TJPA|1707|10328
TJPA;G1;1707;10445;0.25864909390444824;TJPA|1707|10445
TJPA;G1;1707;10446;0.3124999999999997;TJPA|1707|10446
TJPA;G1;1707;10496;0.38888888888888884;TJPA|1707|10496
TJPA;G1;1707;3425;0.358974358974359;TJPA|1707|3425
TJPA;G1;1707;3436;0.3076923076923077;TJPA|1707|3436
TJPA;G1;1707;7698;0.21428571428571425;TJPA|1707|7698
TJPA;G1;1707;8961;0.25000000000000006;TJPA|1707|8961
TJPA;G1;1707;899;0.275862068965517;TJPA|1707|899
TJPA;G1;1707;9196;0.25380710659898464;TJPA|1707|9196
TJPA;G1;1707;9532;0.2941176470588235;TJPA|1707|9532
TJPA;G1;1707;9584;0.2605363984674332;TJPA|1707|9584
TJPA;G1;1709;10446;0.22580645161290322;TJPA|1709|10446
TJPA;G1;1709;7698;0.33333333333333337;TJPA|1709|7698
TJPA;G1;1709;9196;0.4285714285714286;TJPA|1709|9196
TJPA;G1;1709;9541;0.4000000000000001;TJPA|1709|9541
TJPA;G1;1714;5566;0.14492753623188404;TJPA|1714|5566
TJPA;G1;1714;7942;0.4482758620689655;TJPA|1714|7942
TJPA;G1;1714;8939;0.4444444444444445;TJPA|1714|8939
TJPA;G1;172;10012;0.23076923076923075;TJPA|172|10012
TJPA;G1;172;10429;0.2599999999999999;TJPA|172|10429
TJPA;G1;172;10582;0.49999999999999994;TJPA|172|10582
TJPA;G1;172;4964;0.5714285714285715;TJPA|172|4964
TJPA;G1;172;5779;0.5;TJPA|172|5779
TJPA;G1;172;6016;0.8;TJPA|172|6016
TJPA;G1;172;6017;0.33333333333333337;TJPA|172|6017
TJPA;G1;172;7703;0.4285714285714286;TJPA|172|7703
TJPA;G1;172;899;0.34090909090909105;TJPA|172|899
TJPA;G1;172;9148;0.26470588235294124;TJPA|172|9148
TJPA;G1;172;9163;0.1219512195121951;TJPA|172|9163
TJPA;G1;172;9518;0.36585365853658536;TJPA|172|9518
TJPA;G1;1725;10939;0.26666666666666666;TJPA|1725|10939
TJPA;G1;1726;10939;0.2666666666666667;TJPA|1726|10939
TJPA;G1;1726;3395;0.375;TJPA|1726|3395
TJPA;G1;1726;9587;0.25;TJPA|1726|9587
TJPA;G1;1727;10906;0.42857142857142866;TJPA|1727|10906
TJPA;G1;1727;287;0.37500000000000006;TJPA|1727|287
TJPA;G1;1727;3372;0.3333333333333333;TJPA|1727|3372
TJPA;G1;1727;3386;0.36363636363636354;TJPA|1727|3386
TJPA;G1;1727;3402;0.18181818181818185;TJPA|1727|3402
TJPA;G1;1727;3416;0.2;TJPA|1727|3416
TJPA;G1;1727;3435;0.2916666666666667;TJPA|1727|3435
TJPA;G1;1727;3566;0.4;TJPA|1727|3566
TJPA;G1;1727;3692;0.16666666666666666;TJPA|1727|3692
TJPA;G1;1727;4263;0.5;TJPA|1727|4263
TJPA;G1;1727;4355;0.5;TJPA|1727|4355
TJPA;G1;1727;7928;0.34615384615384626;TJPA|1727|7928
TJPA;G1;1727;7929;0.3333333333333333;TJPA|1727|7929
TJPA;G1;1733;287;0.2222222222222222;TJPA|1733|287
TJPA;G1;1733;3416;0.5;TJPA|1733|3416
TJPA;G1;175;10677;0.2903225806451613;TJPA|175|10677
TJPA;G1;175;5589;0.4;TJPA|175|5589
TJPA;G1;175;5801;0.21739130434782608;TJPA|175|5801
TJPA;G1;175;6098;0.47368421052631565;TJPA|175|6098
TJPA;G1;175;7664;0.4285714285714286;TJPA|175|7664
TJPA;G1;175;7687;0.6250000000000001;TJPA|175|7687
TJPA;G1;175;899;0.4102564102564103;TJPA|175|899
TJPA;G1;175;9192;0.38095238095238093;TJPA|175|9192
TJPA;G1;175;9196;0.2727272727272727;TJPA|175|9196
TJPA;G1;175;9582;0.5;TJPA|175|9582
TJPA;G1;176;5779;0.31250000000000006;TJPA|176|5779
TJPA;G1;176;6239;0.23809523809523808;TJPA|176|6239
TJPA;G1;178;9196;0.33333333333333337;TJPA|178|9196
TJPA;G1;178;9532;0.17391304347826086;TJPA|178|9532
TJPA;G1;179;6020;0.6153846153846155;TJPA|179|6020
TJPA;G1;179;7687;0.22500000000000006;TJPA|179|7687
TJPA;G1;180;10445;0.35714285714285715;TJPA|180|10445
TJPA;G1;181;10025;0.75;TJPA|181|10025
TJPA;G1;181;10445;0.28;TJPA|181|10445
TJPA;G1;181;10677;0.3388235294117644;TJPA|181|10677
TJPA;G1;181;10938;0.5;TJPA|181|10938
TJPA;G1;181;4960;0.36842105263157887;TJPA|181|4960
TJPA;G1;181;5801;0.2727272727272727;TJPA|181|5801
TJPA;G1;181;8961;0.33333333333333337;TJPA|181|8961
TJPA;G1;181;899;0.3191489361702128;TJPA|181|899
TJPA;G1;181;9163;0.26923076923076916;TJPA|181|9163
TJPA;G1;181;9192;0.37499999999999994;TJPA|181|9192
TJPA;G1;181;9196;0.2824074074074077;TJPA|181|9196
TJPA;G1;181;9582;0.21428571428571452;TJPA|181|9582
TJPA;G1;183;7677;0.22222222222222227;TJPA|183|7677
TJPA;G1;183;8961;0.35000000000000003;TJPA|183|8961
TJPA;G1;183;9196;0.3205128205128204;TJPA|183|9196
TJPA;G1;183;9575;0.15789473684210528;TJPA|183|9575
TJPA;G1;188;5779;0.3333333333333333;TJPA|188|5779
TJPA;G1;190;10671;0.2941176470588236;TJPA|190|10671
TJPA;G1;190;7661;0.5714285714285715;TJPA|190|7661
TJPA;G1;190;7664;0.3478260869565218;TJPA|190|7664
TJPA;G1;190;7677;0.22580645161290325;TJPA|190|7677
TJPA;G1;190;7732;0.30000000000000004;TJPA|190|7732
TJPA;G1;190;7925;0.24242424242424232;TJPA|190|7925
TJPA;G1;190;8961;0.42857142857142855;TJPA|190|8961
TJPA;G1;191;8961;0.39999999999999997;TJPA|191|8961
TJPA;G1;191;899;0.25000000000000006;TJPA|191|899
TJPA;G1;194;5805;0.2708333333333333;TJPA|194|5805
TJPA;G1;195;4935;0.3076923076923077;TJPA|195|4935
TJPA;G1;195;9192;0.5454545454545454;TJPA|195|9192
TJPA;G1;207;9148;0.42857142857142866;TJPA|207|9148
TJPA;G1;214;10539;0.25;TJPA|214|10539
TJPA;G1;214;3503;0.15384615384615385;TJPA|214|3503
TJPA;G1;214;6095;0.24;TJPA|214|6095
TJPA;G1;214;7664;0.19999999999999998;TJPA|214|7664
TJPA;G1;214;7687;0.5000000000000001;TJPA|214|7687
TJPA;G1;214;7735;0.25;TJPA|214|7735
TJPA;G1;214;7925;0.37500000000000006;TJPA|214|7925
TJPA;G1;214;7947;0.12499999999999999;TJPA|214|7947
TJPA;G1;214;8893;0.28947368421052627;TJPA|214|8893
TJPA;G1;214;9582;0.4967741935483874;TJPA|214|9582
TJPA;G1;215;8809;0.49999999999999994;TJPA|215|8809
TJPA;G1;22;10012;0.37499999999999994;TJPA|22|10012
TJPA;G1;22;10264;0.16666666666666669;TJPA|22|10264
TJPA;G1;22;10422;0.42857142857142855;TJPA|22|10422
TJPA;G1;22;10441;0.41059602649006627;TJPA|22|10441
TJPA;G1;22;10443;0.2857142857142857;TJPA|22|10443
TJPA;G1;22;10447;0.19999999999999998;TJPA|22|10447
TJPA;G1;22;10598;0.2727272727272727;TJPA|22|10598
TJPA;G1;22;10938;0.41666666666666663;TJPA|22|10938
TJPA;G1;22;11000;0.21818181818181817;TJPA|22|11000
TJPA;G1;22;11806;0.12820512820512825;TJPA|22|11806
TJPA;G1;22;1855;0.38738738738738754;TJPA|22|1855
TJPA;G1;22;3426;0.3333333333333333;TJPA|22|3426
TJPA;G1;22;4701;0.4615384615384615;TJPA|22|4701
TJPA;G1;22;4703;0.275;TJPA|22|4703
TJPA;G1;22;4847;0.21875;TJPA|22|4847
TJPA;G1;22;4970;0.25;TJPA|22|4970
TJPA;G1;22;5802;0.19230769230769232;TJPA|22|5802
TJPA;G1;22;5804;0.45833333333333337;TJPA|22|5804
TJPA;G1;22;5813;0.36363636363636365;TJPA|22|5813
TJPA;G1;22;5878;0.28571428571428575;TJPA|22|5878
TJPA;G1;22;6058;0.5333333333333334;TJPA|22|6058
TJPA;G1;22;6085;0.5000000000000001;TJPA|22|6085
TJPA;G1;22;6095;0.2800000000000001;TJPA|22|6095
TJPA;G1;22;6098;0.30845771144278616;TJPA|22|6098
TJPA;G1;22;6099;0.26315789473684215;TJPA|22|6099
TJPA;G1;22;6101;0.3333333333333333;TJPA|22|6101
TJPA;G1;22;6104;0.31578947368421034;TJPA|22|6104
TJPA;G1;22;6216;0.2173913043478261;TJPA|22|6216
TJPA;G1;22;6226;0.28333333333333344;TJPA|22|6226
TJPA;G1;22;6239;0.5;TJPA|22|6239
TJPA;G1;22;7677;0.35483870967741926;TJPA|22|7677
TJPA;G1;22;7698;0.482142857142857;TJPA|22|7698
TJPA;G1;22;7703;0.29687500000000006;TJPA|22|7703
TJPA;G1;22;7780;0.2465753424657534;TJPA|22|7780
TJPA;G1;22;8808;0.34782608695652173;TJPA|22|8808
TJPA;G1;22;8960;0.28571428571428575;TJPA|22|8960
TJPA;G1;22;8961;0.2222222222222222;TJPA|22|8961
TJPA;G1;22;9196;0.19230769230769224;TJPA|22|9196
TJPA;G1;22;9587;0.23529411764705888;TJPA|22|9587
TJPA;G1;22;9597;0.31250000000000006;TJPA|22|9597
TJPA;G1;228;10671;0.6666666666666666;TJPA|228|10671
TJPA;G1;228;6238;0.41176470588235303;TJPA|228|6238
TJPA;G1;231;11811;0.5000000000000001;TJPA|231|11811
TJPA;G1;231;8934;0.5454545454545455;TJPA|231|8934
TJPA;G1;234;7687;0.21739130434782608;TJPA|234|7687
TJPA;G1;236;9192;0.4;TJPA|236|9192
TJPA;G1;239;7659;0.5;TJPA|239|7659
TJPA;G1;239;9765;0.33333333333333337;TJPA|239|9765
TJPA;G1;241;10009;0.5714285714285714;TJPA|241|10009
TJPA;G1;241;10295;0.4666666666666666;TJPA|241|10295
TJPA;G1;241;10423;0.6000000000000001;TJPA|241|10423
TJPA;G1;241;10671;0.22499999999999998;TJPA|241|10671
