classeProcessual;codigoLocalidade;orgaoJulgador_codigoOrgao;assunto_codigoNacional;codigo_ultima_movimentacao;mes_ajuizamento;alvo_processos_mais_rapidos;G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
39;1600303;6177;7687;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;8;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;9;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7673;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;10;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;2;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;2;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;4;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7677;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;6;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;8;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;8;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;11;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;11;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;12;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;13719;7687;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6396;7687;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6177;7687;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600303;6179;7687;246;6;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600402;6404;7687;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600402;6404;7687;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600501;13703;7687;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600501;13703;7687;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600501;13703;7687;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;6409;7687;246;6;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;6409;7687;246;9;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;13716;7687;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;13716;7687;246;7;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;6410;7673;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;6409;7687;246;10;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;6410;7687;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
39;1600600;13716;7687;246;3;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
39;1600709;6416;7687;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600105;6147;7681;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600154;16409;899;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600154;16409;899;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600204;6151;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600204;6151;7703;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600204;6151;8960;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600238;6155;7690;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600238;6155;9045;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600238;6155;9045;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600238;6155;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600279;6157;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600279;78603;899;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600279;78603;9045;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600279;78603;9045;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;5;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;6;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7681;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;8;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;12;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;4;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;5;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;6;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;7;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;8;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;8;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;9;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;10;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;10;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;11;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;12;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;12;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;1;RAPIDO;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;1;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6166;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;2;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;13718;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6165;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;78843;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6164;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6162;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
40;1600303;6167;7703;246;3;NORMAL;1;0;0;0;0;1;0;0;0;1;0;0
