siglaTribunal;grau;classeProcessual;codigoLocalidade;numero;orgaoJulgador_codigoOrgao;assunto_codigoNacional;NATUREZA;Porte;duracao_F3;mes_ajuizamento;NATUREZA (#1);Count*(duracao_F3);Mean(duracao_F3);Median(duracao_F3);G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
TJAP;JE;460;1600303;432856520128030020;16276;10439;CIVIL;PEQUENO;557;11;CIVIL;10;411.79999999999995;508;0;0;1;0;0;1;0;0;0;1;0;0
TJAP;JE;460;1600303;450498620128030020;16272;1156;CIVIL;PEQUENO;672;11;CIVIL;4;371;371;0;0;1;0;0;1;0;0;0;1;0;0
TJAP;JE;460;1600303;487618420128030020;43865;10439;CIVIL;PEQUENO;34;12;CIVIL;10;411.79999999999995;508;0;0;1;0;0;1;0;0;0;1;0;0
TJAP;JE;460;1600303;12228820138030000;6402;10431;CIVIL;PEQUENO;475;1;CIVIL;2;475;475;0;0;1;0;0;1;0;0;0;1;0;0
TJDFT;G1;7;1;2350420108070015;6568;6220;CIVIL;MÉDIO;174;1;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;2570720108070001;6567;6220;CIVIL;MÉDIO;241;1;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;5957820108070001;6767;899;CIVIL;MÉDIO;117;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;6079220108070001;6752;9148;CIVIL;MÉDIO;1346;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;6148420108070001;6756;9148;CIVIL;MÉDIO;167;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;6165420108070001;6760;10656;CIVIL;MÉDIO;1209;1;CIVIL;17;1025.5294117647056;1137;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;9309720108070000;6739;9148;CIVIL;MÉDIO;1944;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;11708620108070000;6739;9148;CIVIL;MÉDIO;1834;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;11803320108070000;6553;7681;CIVIL;MÉDIO;389;1;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;13552720108070000;6756;899;CIVIL;MÉDIO;168;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;13950920108070000;6771;9148;CIVIL;MÉDIO;133;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;13986120108070000;6775;9149;CIVIL;MÉDIO;1461;1;CIVIL;35;1230.9714285714285;1461;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;14384320108070000;6579;10671;CIVIL;MÉDIO;1597;1;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;16185920108070000;6752;899;CIVIL;MÉDIO;993;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;19295020108070000;6760;899;CIVIL;MÉDIO;995;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;19728420108070000;6760;899;CIVIL;MÉDIO;1457;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;21278720108070000;6778;899;CIVIL;MÉDIO;909;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;23062120108070000;6752;899;CIVIL;MÉDIO;1087;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;23677620108070000;7049;7717;CIVIL;MÉDIO;71;1;CIVIL;2;71;71;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;27098720108070000;6579;9148;CIVIL;MÉDIO;2674;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;32632220108070000;6590;899;CIVIL;MÉDIO;2059;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;33541520108070000;6739;899;CIVIL;MÉDIO;56;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;34087820108070000;6579;7770;CIVIL;MÉDIO;119;1;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;36339820108070000;6760;9149;CIVIL;MÉDIO;1595;1;CIVIL;35;1230.9714285714285;1461;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;38807920108070000;6579;9148;CIVIL;MÉDIO;66;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;38929320108070000;6579;9148;CIVIL;MÉDIO;2121;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;39482920108070000;6579;899;CIVIL;MÉDIO;2037;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;39595820108070000;6767;10671;CIVIL;MÉDIO;1487;1;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;40323020108070000;6775;899;CIVIL;MÉDIO;464;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;40618020108070000;6771;9148;CIVIL;MÉDIO;2408;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;20633520108070016;6777;10671;CIVIL;MÉDIO;1632;1;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;41110920108070000;6586;7681;CIVIL;MÉDIO;317;1;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;41994720108070000;6594;899;CIVIL;MÉDIO;1078;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;44073120108070000;6579;899;CIVIL;MÉDIO;220;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;46056820108070000;6752;899;CIVIL;MÉDIO;848;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;47052320108070000;6767;899;CIVIL;MÉDIO;81;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;47554920108070000;6775;9148;CIVIL;MÉDIO;1311;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;50291320108070000;6752;899;CIVIL;MÉDIO;829;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;52786120108070000;6752;9148;CIVIL;MÉDIO;1156;1;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;53487820108070000;6739;899;CIVIL;MÉDIO;90;1;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;55566220108070000;6563;10582;CIVIL;MÉDIO;116;1;CIVIL;48;1037.0833333333328;696.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;57514720108070000;6778;899;CIVIL;MÉDIO;224;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;57878920108070000;6739;899;CIVIL;MÉDIO;48;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;58926620108070000;6600;7770;CIVIL;MÉDIO;93;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;62079420108070000;6604;6220;CIVIL;MÉDIO;223;2;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;55155020108070016;13596;9148;CIVIL;MÉDIO;3045;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;63213320108070000;6566;6220;CIVIL;MÉDIO;1540;2;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;63265520108070000;6752;7681;CIVIL;MÉDIO;53;2;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;64036420108070000;6600;10433;CIVIL;MÉDIO;1711;2;CIVIL;4;1449.75;1772.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;44024820068070000;13596;899;CIVIL;MÉDIO;2979;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;66617420108070000;6600;899;CIVIL;MÉDIO;516;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;67041120108070000;6560;7681;CIVIL;MÉDIO;1840;2;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;67648120108070000;6597;9148;CIVIL;MÉDIO;1910;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;69198420108070000;6567;7681;CIVIL;MÉDIO;203;2;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;69726520108070000;6775;9148;CIVIL;MÉDIO;2427;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;71987020108070000;6778;899;CIVIL;MÉDIO;1015;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;72774920108070000;6756;9148;CIVIL;MÉDIO;431;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;72861120108070000;6752;7681;CIVIL;MÉDIO;1539;2;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;73476620108070000;6775;899;CIVIL;MÉDIO;1597;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;73927020108070000;6752;899;CIVIL;MÉDIO;1373;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;74446620108070000;6563;899;CIVIL;MÉDIO;199;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;75347420108070000;6600;10582;CIVIL;MÉDIO;96;2;CIVIL;48;1037.0833333333328;696.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;75416620108070000;6567;7770;CIVIL;MÉDIO;365;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;75563520108070000;6760;9997;CIVIL;MÉDIO;270;2;CIVIL;5;624;324;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;75710420108070000;6584;7681;CIVIL;MÉDIO;748;2;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;77936920108070000;6600;7770;CIVIL;MÉDIO;188;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;78542720108070000;6560;10655;CIVIL;MÉDIO;2133;2;CIVIL;29;1537.1379310344823;1884;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;79261420108070000;6590;899;CIVIL;MÉDIO;2761;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;80145220108070000;6579;7770;CIVIL;MÉDIO;227;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;81427220108070000;6752;9148;CIVIL;MÉDIO;1334;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;82500420108070000;6567;899;CIVIL;MÉDIO;1700;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;88294920108070000;6549;6220;CIVIL;MÉDIO;730;2;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;88789020108070000;13333;7681;CIVIL;MÉDIO;167;2;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;90122020108070000;6752;10656;CIVIL;MÉDIO;1440;2;CIVIL;17;1025.5294117647056;1137;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;91421020108070000;6771;899;CIVIL;MÉDIO;244;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;91889620108070000;6739;7770;CIVIL;MÉDIO;160;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;92088720108070000;6767;6220;CIVIL;MÉDIO;2228;2;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;93578320108070000;6579;10671;CIVIL;MÉDIO;2764;2;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;94071220108070000;6563;7681;CIVIL;MÉDIO;1621;2;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;94938020108070000;6566;899;CIVIL;MÉDIO;94;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;95847320108070000;6563;7770;CIVIL;MÉDIO;202;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;96773620108070000;6778;899;CIVIL;MÉDIO;308;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;44441620108070016;6777;10671;CIVIL;MÉDIO;1495;2;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;99874220108070000;6771;9148;CIVIL;MÉDIO;2556;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;99917920108070000;6597;6220;CIVIL;MÉDIO;197;2;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;100454520108070000;6576;7770;CIVIL;MÉDIO;280;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;100498220108070000;6576;7770;CIVIL;MÉDIO;280;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;100506720108070000;6551;7770;CIVIL;MÉDIO;1647;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;100532220108070000;6551;7770;CIVIL;MÉDIO;482;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;100930420108070000;6594;10671;CIVIL;MÉDIO;1842;2;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;102264620108070000;6767;10305;CIVIL;MÉDIO;53;2;CIVIL;2;143.5;143.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;103485920108070000;6767;899;CIVIL;MÉDIO;43;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;104386720108070000;6549;10671;CIVIL;MÉDIO;1682;2;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;105616520108070000;6771;9148;CIVIL;MÉDIO;1623;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;106179820108070000;6756;9148;CIVIL;MÉDIO;737;2;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;111679320108070000;6771;899;CIVIL;MÉDIO;128;2;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;116182120108070000;6566;7770;CIVIL;MÉDIO;147;2;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;116494120108070000;6604;10670;CIVIL;MÉDIO;2031;2;CIVIL;2;2114.5;2114.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;120374120108070000;6739;10655;CIVIL;MÉDIO;2332;3;CIVIL;29;1537.1379310344823;1884;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;125795920108070000;6760;899;CIVIL;MÉDIO;407;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;126271820108070000;6767;6220;CIVIL;MÉDIO;49;3;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;128471620108070000;6767;899;CIVIL;MÉDIO;151;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;129286220108070000;6567;899;CIVIL;MÉDIO;164;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;129640720108070000;6760;899;CIVIL;MÉDIO;168;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;130403120108070000;6756;9148;CIVIL;MÉDIO;385;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;131157020108070000;6564;10431;CIVIL;MÉDIO;147;3;CIVIL;28;1035.9642857142858;948.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;131165520108070000;6739;899;CIVIL;MÉDIO;128;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;132984120108070000;6549;6220;CIVIL;MÉDIO;90;3;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;134448220108070000;6752;7681;CIVIL;MÉDIO;1118;3;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;134742020108070000;6752;7681;CIVIL;MÉDIO;1076;3;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;136361520108070000;6752;899;CIVIL;MÉDIO;1162;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;136838620108070000;6567;7770;CIVIL;MÉDIO;178;3;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;137444420108070000;6752;899;CIVIL;MÉDIO;1004;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;138431420108070000;6778;899;CIVIL;MÉDIO;263;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;140233020108070000;6597;8826;CIVIL;MÉDIO;1597;3;CIVIL;9;1117;1597;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;141047620108070000;6752;10656;CIVIL;MÉDIO;1071;3;CIVIL;17;1025.5294117647056;1137;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;141056120108070000;6760;10290;CIVIL;MÉDIO;78;3;CIVIL;5;1044.2;1253;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;141567220108070000;6752;9148;CIVIL;MÉDIO;1417;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;141766320108070000;6756;9148;CIVIL;MÉDIO;144;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;141896220108070000;6775;899;CIVIL;MÉDIO;216;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;141956920108070000;6739;9149;CIVIL;MÉDIO;1959;3;CIVIL;35;1230.9714285714285;1461;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;143792520108070000;6739;899;CIVIL;MÉDIO;1741;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;144035320108070000;6553;7681;CIVIL;MÉDIO;57;3;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;144858420108070016;6760;899;CIVIL;MÉDIO;867;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;145022320108070016;6756;9148;CIVIL;MÉDIO;153;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;145030820108070016;6775;9148;CIVIL;MÉDIO;1624;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;145135220108070016;6760;10290;CIVIL;MÉDIO;1099;3;CIVIL;5;1044.2;1253;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;145308820108070016;6549;6220;CIVIL;MÉDIO;1824;3;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;148053720108070016;6576;10671;CIVIL;MÉDIO;73;3;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;148434920108070016;6579;9148;CIVIL;MÉDIO;1648;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;149092920108070016;6739;899;CIVIL;MÉDIO;37;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;149188820108070016;6760;899;CIVIL;MÉDIO;1439;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;149344220108070016;6597;899;CIVIL;MÉDIO;2101;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;149465620108070016;6760;10290;CIVIL;MÉDIO;1383;3;CIVIL;5;1044.2;1253;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;150167320108070016;6760;899;CIVIL;MÉDIO;1347;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;150288720108070016;6775;9148;CIVIL;MÉDIO;2160;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;151162820108070016;6590;7770;CIVIL;MÉDIO;214;3;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;151491820108070016;6564;7770;CIVIL;MÉDIO;366;3;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;100875220108070016;6777;10671;CIVIL;MÉDIO;1595;3;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;154263420108070016;6756;9148;CIVIL;MÉDIO;26;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;155692320108070016;6570;7681;CIVIL;MÉDIO;161;3;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;156299320108070016;6752;9997;CIVIL;MÉDIO;1070;3;CIVIL;5;624;324;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;157277820108070016;6752;899;CIVIL;MÉDIO;1414;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;157589820108070016;6760;899;CIVIL;MÉDIO;1379;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;157736720108070016;6760;899;CIVIL;MÉDIO;1371;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;157797420108070016;6752;899;CIVIL;MÉDIO;1413;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;160655220108070016;6600;4951;CIVIL;MÉDIO;77;3;CIVIL;1;77;77;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;160802120108070016;6560;899;CIVIL;MÉDIO;379;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;161616720108070016;6567;7681;CIVIL;MÉDIO;177;3;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;161650720108070016;6551;7770;CIVIL;MÉDIO;417;3;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;163288420108070016;6579;7681;CIVIL;MÉDIO;2487;3;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;165400820108070016;6551;7681;CIVIL;MÉDIO;212;3;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;165704320108070016;6590;7770;CIVIL;MÉDIO;239;3;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;166423020108070016;6558;7770;CIVIL;MÉDIO;1529;3;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;167237620108070016;6752;9148;CIVIL;MÉDIO;1100;3;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;168978520108070016;6566;899;CIVIL;MÉDIO;112;3;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
