siglaTribunal;grau;classeProcessual;codigoLocalidade;numero;orgaoJulgador_codigoOrgao;assunto_codigoNacional;NATUREZA;Porte;duracao_F3;mes_ajuizamento;NATUREZA (#1);Count*(duracao_F3);Mean(duracao_F3);Median(duracao_F3);G1;G2;JE;TR;CRIMINAL;CIVIL;JUIZADOS;EXECUTIVOS;OUTROS;PEQUENO;MÉDIO;GRANDE
TJDFT;G1;7;1;217564720108070016;6563;7770;CIVIL;MÉDIO;308;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;217573220108070016;6760;10671;CIVIL;MÉDIO;4;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;218075820108070016;6771;9997;CIVIL;MÉDIO;324;4;CIVIL;5;624;324;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;1382820108070007;6604;6220;CIVIL;MÉDIO;1543;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;1382820108070007;6604;6220;CIVIL;MÉDIO;1543;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;218846720108070016;6756;899;CIVIL;MÉDIO;658;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;219132020108070016;6752;9148;CIVIL;MÉDIO;1035;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;219167220108070016;6752;899;CIVIL;MÉDIO;1079;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;219617620108070016;6752;9148;CIVIL;MÉDIO;980;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;220154220108070016;6549;6220;CIVIL;MÉDIO;2584;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;220327820108070016;6775;9149;CIVIL;MÉDIO;1316;4;CIVIL;35;1230.9714285714285;1461;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;220336320108070016;6760;10290;CIVIL;MÉDIO;1253;4;CIVIL;5;1044.2;1253;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;220604620108070016;6775;899;CIVIL;MÉDIO;1298;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;221314820108070016;6767;10655;CIVIL;MÉDIO;1822;4;CIVIL;29;1537.1379310344823;1884;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;221626820108070016;6604;10655;CIVIL;MÉDIO;360;4;CIVIL;29;1537.1379310344823;1884;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;222666020108070016;6739;9149;CIVIL;MÉDIO;1687;4;CIVIL;35;1230.9714285714285;1461;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;222839620108070016;6752;899;CIVIL;MÉDIO;897;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;223332520108070016;6600;7681;CIVIL;MÉDIO;1035;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;223332520108070016;7097;7681;CIVIL;MÉDIO;1035;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;224034220108070016;6566;7770;CIVIL;MÉDIO;52;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;224094920108070016;6574;7770;CIVIL;MÉDIO;331;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;224147120108070016;6590;7770;CIVIL;MÉDIO;1541;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;224406920108070016;6594;6220;CIVIL;MÉDIO;2685;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;225619720108070016;6574;899;CIVIL;MÉDIO;28;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;225852820108070016;6579;9148;CIVIL;MÉDIO;2219;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;225930520108070016;6752;10656;CIVIL;MÉDIO;379;4;CIVIL;17;1025.5294117647056;1137;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;226181820108070016;13333;7770;CIVIL;MÉDIO;112;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;226380920108070016;6590;7681;CIVIL;MÉDIO;1466;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;226510820108070016;6563;7681;CIVIL;MÉDIO;1759;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;227369120108070016;6579;899;CIVIL;MÉDIO;3019;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;227541520108070016;6590;10671;CIVIL;MÉDIO;13;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;228130320108070016;6752;899;CIVIL;MÉDIO;1217;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;228234720108070016;6739;9148;CIVIL;MÉDIO;2093;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;229091820108070016;6752;899;CIVIL;MÉDIO;1025;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;229378320108070016;6752;9148;CIVIL;MÉDIO;955;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;229447520108070016;6775;899;CIVIL;MÉDIO;183;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;229854220108070016;6752;9148;CIVIL;MÉDIO;720;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;229923420108070016;6739;899;CIVIL;MÉDIO;1805;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;230200220108070016;6752;899;CIVIL;MÉDIO;821;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;230235420108070016;6590;6220;CIVIL;MÉDIO;1659;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;230746520108070016;6579;9148;CIVIL;MÉDIO;2146;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;231959320108070016;6563;10671;CIVIL;MÉDIO;1535;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;232669520108070016;6574;10671;CIVIL;MÉDIO;3022;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;232807920108070016;6752;9148;CIVIL;MÉDIO;758;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;232877120108070016;6739;899;CIVIL;MÉDIO;66;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;232885620108070016;6739;899;CIVIL;MÉDIO;106;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;233197620108070016;6567;899;CIVIL;MÉDIO;103;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;233639520108070016;6558;10671;CIVIL;MÉDIO;2306;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;234877820108070016;6567;7770;CIVIL;MÉDIO;479;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;235674220108070016;6597;10655;CIVIL;MÉDIO;1811;4;CIVIL;29;1537.1379310344823;1884;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;235778620108070016;6584;6220;CIVIL;MÉDIO;29;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;236271520108070016;6574;9148;CIVIL;MÉDIO;1557;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;238003920108070016;6775;899;CIVIL;MÉDIO;88;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;238012420108070016;6771;899;CIVIL;MÉDIO;176;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;238749320108070016;6563;8826;CIVIL;MÉDIO;62;4;CIVIL;9;1117;1597;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;238879220108070016;6767;899;CIVIL;MÉDIO;1603;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;239658620108070016;6566;899;CIVIL;MÉDIO;99;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;240463520108070016;6597;9148;CIVIL;MÉDIO;1841;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;240593420108070016;6943;7770;CIVIL;MÉDIO;119;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;240593420108070016;6943;7770;CIVIL;MÉDIO;119;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;240628620108070016;6586;9148;CIVIL;MÉDIO;792;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;241026820108070016;6574;6220;CIVIL;MÉDIO;630;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;241052320108070016;6775;9148;CIVIL;MÉDIO;2315;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;241096020108070016;6600;7681;CIVIL;MÉDIO;1790;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;241286620108070016;6576;7703;CIVIL;MÉDIO;1861;4;CIVIL;13;1598.4615384615386;1894;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;242793220108070016;6752;10656;CIVIL;MÉDIO;962;4;CIVIL;17;1025.5294117647056;1137;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;243165920108070016;6756;9148;CIVIL;MÉDIO;364;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;243494920108070016;6739;899;CIVIL;MÉDIO;81;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;243564120108070016;6767;10655;CIVIL;MÉDIO;56;4;CIVIL;29;1537.1379310344823;1884;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;244023020108070016;6771;10450;CIVIL;MÉDIO;2665;4;CIVIL;3;1674.6666666666665;1943;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;244100720108070016;6549;6220;CIVIL;MÉDIO;2492;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;245296520108070016;6567;899;CIVIL;MÉDIO;1733;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;247228020108070016;6778;899;CIVIL;MÉDIO;220;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;247236520108070016;6752;899;CIVIL;MÉDIO;586;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;247643220108070016;6568;7770;CIVIL;MÉDIO;97;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;248145820108070016;6549;899;CIVIL;MÉDIO;296;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;248803820108070016;6567;899;CIVIL;MÉDIO;154;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;248847520108070016;6574;10582;CIVIL;MÉDIO;1196;4;CIVIL;48;1037.0833333333328;696.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;248994420108070016;6586;10582;CIVIL;MÉDIO;2185;4;CIVIL;48;1037.0833333333328;696.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;458283520098070020;13596;4703;CIVIL;MÉDIO;398;4;CIVIL;6;870.8333333333334;694.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;249809020108070016;6564;6220;CIVIL;MÉDIO;50;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;250224220108070016;6579;7681;CIVIL;MÉDIO;2671;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;250588420108070016;6558;899;CIVIL;MÉDIO;1782;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;251730820108070016;6767;9997;CIVIL;MÉDIO;322;4;CIVIL;5;624;324;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;252120520108070016;6756;9148;CIVIL;MÉDIO;759;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;252241920108070016;6752;899;CIVIL;MÉDIO;904;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;252354820108070016;6778;899;CIVIL;MÉDIO;1266;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;252753020108070016;6767;899;CIVIL;MÉDIO;70;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;252779720108070016;6752;899;CIVIL;MÉDIO;674;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;252987320108070016;6752;899;CIVIL;MÉDIO;963;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;253082020108070016;6752;899;CIVIL;MÉDIO;791;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;253567620108070016;6756;9148;CIVIL;MÉDIO;357;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;254181920108070016;6574;7770;CIVIL;MÉDIO;887;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;254858120108070016;6576;7681;CIVIL;MÉDIO;1776;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;143555220108070016;6777;10671;CIVIL;MÉDIO;1432;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;255784420108070016;6767;6220;CIVIL;MÉDIO;2169;4;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;256061220108070016;6600;10671;CIVIL;MÉDIO;1516;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;256243320108070016;6756;9148;CIVIL;MÉDIO;1659;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;257906520108070016;6590;7770;CIVIL;MÉDIO;2259;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;257958720108070016;6564;7681;CIVIL;MÉDIO;1253;4;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258304720108070016;6551;9148;CIVIL;MÉDIO;2295;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258321720108070016;6590;7770;CIVIL;MÉDIO;145;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258409120108070016;6579;7770;CIVIL;MÉDIO;76;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258417620108070016;6558;7770;CIVIL;MÉDIO;256;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258426120108070016;6558;7770;CIVIL;MÉDIO;264;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258503820108070016;6579;9148;CIVIL;MÉDIO;2094;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258581520108070016;6574;7770;CIVIL;MÉDIO;277;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;258763620108070016;6576;899;CIVIL;MÉDIO;2085;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;259846520108070016;6579;9148;CIVIL;MÉDIO;2299;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;261838720108070016;6600;899;CIVIL;MÉDIO;2507;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;262098520108070016;6579;7770;CIVIL;MÉDIO;76;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;262253920108070016;6551;7770;CIVIL;MÉDIO;156;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;262358320108070016;6571;10671;CIVIL;MÉDIO;2182;4;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;262488220108070016;6563;10582;CIVIL;MÉDIO;1561;4;CIVIL;48;1037.0833333333328;696.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;262522220108070016;6563;7770;CIVIL;MÉDIO;1960;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;262530720108070016;6590;7770;CIVIL;MÉDIO;145;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;262643620108070016;6778;10673;CIVIL;MÉDIO;3451;4;CIVIL;1;3451;3451;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;263007820108070016;6549;10431;CIVIL;MÉDIO;1984;4;CIVIL;28;1035.9642857142858;948.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;263171720108070016;6549;10582;CIVIL;MÉDIO;62;4;CIVIL;48;1037.0833333333328;696.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;263709520108070016;6767;899;CIVIL;MÉDIO;35;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;263778720108070016;6752;9148;CIVIL;MÉDIO;1251;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;263890420108070016;6775;9149;CIVIL;MÉDIO;1654;4;CIVIL;35;1230.9714285714285;1461;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;263951120108070016;6752;9148;CIVIL;MÉDIO;1518;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;264185420108070016;6752;9148;CIVIL;MÉDIO;1251;4;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;264289820108070016;6600;7770;CIVIL;MÉDIO;37;4;CIVIL;172;583.5755813953485;234.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;265180920108070016;6570;10448;CIVIL;MÉDIO;1388;4;CIVIL;7;693.7142857142858;247;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;265180920108070016;6570;10448;CIVIL;MÉDIO;1388;4;CIVIL;7;693.7142857142858;247;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;265658020108070016;6590;899;CIVIL;MÉDIO;168;4;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;265787920108070016;6563;10433;CIVIL;MÉDIO;1834;4;CIVIL;4;1449.75;1772.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;268143120108070016;6590;6220;CIVIL;MÉDIO;1070;5;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;268151620108070016;6771;9148;CIVIL;MÉDIO;100;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;268333720108070016;6778;899;CIVIL;MÉDIO;210;5;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;268697920108070016;6567;10431;CIVIL;MÉDIO;124;5;CIVIL;28;1035.9642857142858;948.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;269338920108070016;6549;10671;CIVIL;MÉDIO;72;5;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;269494320108070016;6574;899;CIVIL;MÉDIO;327;5;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;270265220108070016;6752;9148;CIVIL;MÉDIO;311;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;270317420108070016;6752;899;CIVIL;MÉDIO;1157;5;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;270334420108070016;6752;9148;CIVIL;MÉDIO;1243;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;270447320108070016;6756;9148;CIVIL;MÉDIO;895;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;270828520108070016;6767;899;CIVIL;MÉDIO;1654;5;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;270837020108070016;6590;6220;CIVIL;MÉDIO;2020;5;CIVIL;86;1047.3372093023256;1026;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;271019120108070016;6752;9148;CIVIL;MÉDIO;1509;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;272049820108070016;6778;10671;CIVIL;MÉDIO;258;5;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;272360620108070016;6590;10671;CIVIL;MÉDIO;2008;5;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;273279620108070016;6553;9148;CIVIL;MÉDIO;1609;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;273478720108070016;6590;9149;CIVIL;MÉDIO;44;5;CIVIL;35;1230.9714285714285;1461;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;273711820108070016;6771;4949;CIVIL;MÉDIO;330;5;CIVIL;2;1186;1186;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;274725520108070016;6604;10655;CIVIL;MÉDIO;1757;5;CIVIL;29;1537.1379310344823;1884;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;275158920108070016;6778;9148;CIVIL;MÉDIO;1316;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;275530420108070016;6564;10431;CIVIL;MÉDIO;1582;5;CIVIL;28;1035.9642857142858;948.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;276016020108070016;6558;7681;CIVIL;MÉDIO;2148;5;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;276474920108070016;6579;9148;CIVIL;MÉDIO;2325;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;277245820108070016;6752;899;CIVIL;MÉDIO;1001;5;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;277262820108070016;6752;9148;CIVIL;MÉDIO;1238;5;CIVIL;234;1353.4615384615383;1418.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;277834620108070016;6563;10671;CIVIL;MÉDIO;16;5;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;278345720108070016;6767;10671;CIVIL;MÉDIO;106;5;CIVIL;90;983.6999999999994;838;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;278397920108070016;6566;7681;CIVIL;MÉDIO;108;5;CIVIL;145;979.6758620689654;610;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;278544820108070016;6551;10582;CIVIL;MÉDIO;1799;5;CIVIL;48;1037.0833333333328;696.5;1;0;0;0;0;1;0;0;0;0;1;0
TJDFT;G1;7;1;278622520108070016;6571;899;CIVIL;MÉDIO;2277;5;CIVIL;338;717.3047337278107;319;1;0;0;0;0;1;0;0;0;0;1;0
